Listing_Date,Seller_Type,Sold_Status,Sold_Date,Listing_Year,Listing_Make,Listing_Model,Mileage,Condition,Price,Listing_Color,VIN,City,State,Listing_Body_Type,Listing_Transmission,Listing_Transmission_Detail,Drivetrain,Listing_Model_Detail,Listing_URL,Listing_Title,Listing_Description
"09-05-2017, 11:10 PM",Private Party,0,, 2012,Porsche,911,9800,Used, $119888, Carrara White,,,, Coupe,Auto, PDK,4WD,,https://rennlist.com/forums/showthread.php?t=1024025,2012 997.2 Turbo S,"http://www.rsfautos.com/vehicle-deta...3ab870d74c4be/

You'll find all info and photos here, as well as a free carfax report. 
No issues, no stories.
I am selling because I need to make room for an incoming car this fall.
It's an incredible car and I will be sad to see it go.
If you'd like to make an offer please do it through the broker.
		"
"09-02-2017, 01:42 PM",Dealer Inventory,0,, 2017,Porsche,911,477,New, $235991, Etna Blue,WP0BB2A93HS136473,Houston Tx.,, Targa,Auto, PDK,4WD,,https://rennlist.com/forums/showthread.php?t=1023484,2017 911 Targa 4S Exclusive Design Edition,"Hey guys, we have just acquired this 2017 911 Targa 4S Exclusive Design Edition in Etna Blue with Graphite Blue interior. 

This car is 1 of 100 cars produced and 1 of 24 that were sent to the USA. 

With only 469 miles this car shows as new with no paint work, accidents or any kind of damage.

Here is a short synopsis of the car from the Porsche News Room.
https://newsroom.porsche.com/en/prod...ion-12793.html 

I will post up real pictures once she is out of the spa.

Updated with pics..

Asking $235,991

  John


























































		"
"07-08-2017, 08:35 PM",Private Party,0,, 2016,Porsche,Cayman,3600,Used, $98500, Sapphire Blue Metallic,,Salt Lake City,UT, Coupe,Manual, Manual - 6 speed,2WD, Cayman GT4,https://rennlist.com/forums/showthread.php?t=998809,One-owner Sapphire Blue Metallic GT4 - UT,"Well its, unfortunately, time to sell blue betty. It's been an amazing car full of great drives and laughs but I need to sell off some assets for a new business I'm starting. Clean title, no stories, no overrevs, no scratches, One owner. You're getting one hell of a car.

The GoodsComplete clearbra protection (Full front to the doors, rockers, fenders, bottom part on the back bumper and top of the wing) (~$3,000)
Only 3600 Miles
One open track day (not timed. Was an easy going day)
Original owner picked it up with 8 miles
Total price was $95,540 (options are attached)

The Bads One rock chip in the windshield last fall. I got it filled the next day. It has not spread in 10 months
I do have a lien on the car through Porsche (Bank of America) so you'll need to go through them to finalize payment.

I am firm on my price. This does not need to be a quick sale. I am located in Utah can help arrange shipping. 

I will get updated pics in the next few days when I get her cleaned up.
		"
"09-03-2017, 02:48 PM",Private Party,0,, 2014,Porsche,911,19600,Used, $65991, Racing Yellow,WP0AA2A93ES106173,Seattle,WA, Coupe,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=1023692,2014 911 Carrera - Racing Yellow and Black,"

Greetings Fellow Rennlisters,

Life circumstances have dictated that I sell my beloved RY 991.1  . This last of the 911 NA, 7MT Carrera comes mostly stock except for a few additions. Car comes complete with manuals and two sets of keys. Last service was done in 10/2016 (see attachment). This vehicle is financed. I will work with the buyer to ensure a smooth sale.


Original purchase: 12/2016 from Ultimo Motors (IL)
Original purchase miles: 16,207
Current miles: 19,600
Pics from the dealer: https://rennlist.com/g/album/6863151

Noteables/Highlights:

-7MT
-Sport Chrono
-Aerokit Cup
-Interior trim in RY
-Key coverings in RY (NOT Porsche OEM. From Ebay)
-REAR WIPER!!! 
-Vinyl wrapped matte black roof and wing (Car was purchased with this installed. Gives the car a really unique look. Most people hardly guess that this car is a ""base"" Carrera)
-Tinted tail lights and side markers
-clear bra (This clear bra was either a DIY from a pre-cut kit or done by a shop by someone with unsteady hands. Close inspection will show that film was not applied as close to the edges, lifting near one of the radiation vents, misaligned around the hood Porsche crest, and shows signs of yellowing but VERY difficult to tell especially since the car is yellow. You really have to inspect closely to see these flaws, otherwise it's unnoticeable to the casual eye)
-Function First Classic Shift **** in Delrin black with Yellow print/numbers (original will also be included in sale) http://www.function-first.com/produc...sic-shift-****
-Musicar NW Tweeters installed by @12v Nick himself with center delete (originals included in sale) https://rennlist.com/forums/991/9665...r-upgrade.html
-WeatherTech all weather mats (originals included in sale)
-***Front left of aerokit spoiler kit is cracked and was purchased this way. I never got around to replacing it. Replacements found at Suncoast for $195 plus paint (https://www.suncoastparts.com/product/991REPSPO.html)
-***Road rash on left side skirt 

Special for Pacific NW buyers!
If you live in the PNW area and purchase this vehicle, I will include in the sale:

-$250 gift certificate to Max RPM Motorsports (http://www.maxrpmmotorsports.com/) which could be used for Oil/Filter and General Inspection. I'm sure if you talk to Alex there you could possibly use it toward something else
-$100 gift certificate to Porsche Tacoma/Fife (https://www.porscheoftacoma.com/)
-$50 gift certificate to  Bristow's Auto Repair (https://bristowsauto.com/)
-*These gift certificates were won from PNW PCA raffles


I'm sure there are things that I missed. Please post your questions and I will answer them as best I can!






















		"
"09-06-2017, 12:51 PM",Private Party,0,, 2004,Porsche,911,85993,Used, $37500, Black,WP0CB29904S675474,California,, Cabriolet,Manual, Manual - 6 speed,4WD,,https://rennlist.com/forums/showthread.php?t=1024247,2004 porsche 911 turbo cabriolet,"This 2004 Turbo is in excellent condition both inside and out. The leather seats have been well cared for and they show little to no signs of any wear. The convertible soft top is also in excellent condition with no signs of any wear. This car comes complete with 2 keys and owners manual. This 911 Turbo is a Porsche that anyone would be proud to own. This car makes the perfect daily driver and also a great weekend convertible cruiser. For more information send me a PM. I am looking forward to hear from you.


Additional Information
City 15/hwy 22 (3.6L engine/6-speed manual trans)|Speed-dependent extendable rear spoiler|Flared rocker panels|Rear wheel fender air intakes|Light-weight body-color. Pwr operated double-lined soft top|Rain-sensing front wipers w/heated windshield washer nozzles|Pwr/heated color-keyed exterior mirrors w/auto-dimming drivers side feature|Bi-Xenon headlights-inc: dynamic leveling, headlamp washers|2 + 2 Seating|CD storage shelf|Remote hood/trunk releases|AM/FM stereo w/CD player|Central locking w/remote control|Full leather interior|Auto-dimming rearview mirror|Adjustable steering column|Pwr windows-inc: one-touch up/down, anti-jam feature|Bose high-end sound system-inc: 12-speakers|Multi-function trip computer|Locking glove box|Leather-wrapped shift **** &amp; handbrake lever|Lockable storage compartment behind brake lever|Leather-wrapped 3-spoke steering wheel w/Porsche crest|Rear window defroster|Anti-theft system-inc: immobilizer, interior sensor, remote control|Automatic climate control w/carbon filter|Cruise control|Integrated dual cup holders|Folding rear seat backrests|Front bucket seats-inc: pwr length/height/backrest adjustments.
		"
"09-06-2017, 04:58 PM",Private Party,0,, 2007,Porsche,911,36400,Used, $34900, Grey,,Central Florida,, Cabriolet,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=1024287,2007 Carrera Cab,"2007 Porsche 911 Carrera Cabriolet with extremely low miles (36k). 6 speed manual transmission. PCA club member owned and maintained. Simply a beautiful, reliable car that needs nothing except someone to drive it more than I do. 

H&amp;R Sport Springs, IDP Plenum, Fister Exhaust, LED interior lights, illuminated door sills.  Brand new Bridgestone SO4 fronts included in the sale.

Car needs nothing to immediately enjoy in the coming 'convertible weather!' Car will be completely serviced for the new owner including oil change and cabin air filter. Battery is less than 1 year old. Car was a prior Porsche CPO.

Xpel clear bra on hood, bumper, fenders, and lights. Windshield recently replaced with OEM parts due to rock chip.

Privately owned and immensely enjoyed. The car will not disappoint.
		"
"05-13-2017, 05:01 PM",Private Party,1,"9-7-2017, 21:0", 2006,Porsche,Cayman,58000,Used, $30000, black,,,, Coupe,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=990188,2006 Cayman S,"Selling my Cayman track car. I bought it 3 years ago and stripped most of interior carpet and plastic trim. I do not drive it on street so it is not currently registered. I use it for 5-6 track days a year. All parts that I took out I still have and can be put back in. I do not have time to put parts back and convert back to street, it is up to buyer ( if I do I will probably keep it and drive around ). 
Need money to build new big garage, reason for sale. 
Other than stripping car here are parts I purchased and installed in last couple years. I bought all parts new (except seat and fire extinguisher).
- Recaro pro hans seat  
- 6 point Schrotch harness, good until 2019
- Omp steering wheel with sparco quick release
- 2 sets of OZ wheels 
- Custom made removable roll bar, plates welded to floor and bolted to plates.    
  Bars above engine are removable as well
- Gyrodisc oversize rotors
- PFC08 on front and PFC11 on rear, one day on them
- PSS9 shocks
- Camber plates on front and mounts notched for extra camber
- Deep sump +2 quarts
- Under pulley and short belt bypassing AC
- Wheel studs
- Toth front splitter
- BB full exhaust with extra headers, also have short muffler I made that plugs in   
 for Laguna Seca days
- Fire extinguisher and mount
- Car is aligned and corner weighted 

Engine is as delivered from dealer, no tunes or modifications other than deep sump and under pulley. Car is in very good shape, never wrecked, no dents. 
Has not been abused, no overreving outside usual 6, 5, 4 levels. I have durametric tool to show. Car is located in Reno, NV. I am 2nd owner, original it was CA car. Clean title, no back fees or any CA nonsense 
Asking $30k obo. Phone/text 775-690-5171
		"
"09-06-2017, 07:09 PM",Dealer Inventory,0,, 2016,Porsche,911,13,New, $459991, GT Silver,WP0AF2A99GS195283,Houston Tx.,, Coupe,Manual, Manual - 6 speed,2WD, Race Cars,https://rennlist.com/forums/showthread.php?t=1024314,2016 911 R,"Hey guys, we have just traded for this 2016 911 R in GT Silver over Black leather interior.

This 13 mile car is a one owner with no stories and an extensive build.

I will post up more pics as the car has just arrived.

Asking $459,991

Please feel free to PM, call, text or email with any inquiries..

  John























		"
"07-15-2017, 06:25 PM",Dealer Inventory,0,, 2008,Porsche,911,6620,Used, $259997, Speed Yellow,WP0AD29978S796221,Houston Tx.,, Coupe,Manual, Manual - 6 speed,2WD, GT2,https://rennlist.com/forums/showthread.php?t=999836,2008 911 GT2,"Hey guys, we have just acquired this beautiful 2008 911 GT2 in Speed Yellow over Black Full Leather. 

The build is extensive with deviated stitching and Carbon Fiber in all of the right places.

This a no stories, fully stock car with only 6,620 miles with no accidents or paint work and a clean Carfax.
https://www.carfax.com/VehicleHistor...&amp;partner=DON_0

Included with the car is a clean DME report, Full hood clear bra, the COA and a folder full of service records.

Asking $259,997 obo

Please feel free to PM, call, text or email with any inquiries..

  John

































		"
"08-31-2017, 06:20 PM",Dealer Inventory,0,, 2015,Porsche,911,6500,Used, $135900, White,,San Jose,, Targa,Auto, PDK,4WD,,https://rennlist.com/forums/showthread.php?t=1023159,2015 Porsche Carrera 4S Targa,"RRS Autogroup is proud to present the 2015 Porsche Carrera 4S.   Featuring the innovative and proprietary Targa roof system,at &gt;$170K MSRP this is believed to be one of the highest optioned example of this mode.

The long list of features include:

Complete Yachting Blue Leather in Deviated Thread and Carbon Fiberinterior, covering virtually every panel and trim piece!
Power Sports Seats
Premium Package Plus
Burmester Audio Package
Sport Exhaust System
PDK transmission
Adaptive Cruise Control
LED Headlights
Park Assist
Sports Chrono

		"
"08-22-2017, 10:33 PM",Private Party,0,, 2015,Porsche,,3079,Used, $175900, MEXICO BLUE,,South Florida,, Coupe,Auto, PDK,2WD,,https://rennlist.com/forums/showthread.php?t=1015587,2015 MEXICO BLUE GT3 991,"2015 MEXICO BLUE 991 GT3 
1 OF ONLY 4 IN US. CAR IS SPOTLESS NEW
3079 MILES CPO 100,000 EXTENDED WARRANTY FROM PORSCHE 
$175,900

Jay 561 339 5600

Loaded w/ options PCCB, Front Axle Lift, 18 way adjustable seats,
LED headlights, All Leather + Alcantara Interior, Deviated Stitching throughout. Sharkwerks Exhaust + Clear Bra entire front end 






















		"
"08-08-2017, 05:00 PM",Private Party,0,, 2005,Porsche,Boxster,63113,Used, $16000, Red,WP0CB29875U730600,Las Vegas,NV, Cabriolet,Manual, Manual - 4 speed,2WD, Boxster S,https://rennlist.com/forums/showthread.php?t=1005823,Porsche Boxster S for sale in Las Vegas,"For sale: 987 Boxster S. 
3 owner car
$16,000

Odometer: 63,113

Outside
- Guards Red
- Manual 6 Speed
- 7MM Spacers give the car a wider stance
- Porsche stability management (PSM)
- Traction control (ASR)
- 18"" Porsche Cayman S Wheels
- 3.2 L Flat Six - Mid engine
- Front and Rear Trunks
- Adjustable Ride Height Coilers (ST Suspension made by KW in Germany)
- City (MPG) : 19
- Hwy (MPG) : 27
- 2k miles on new Sumitomo All Season tires.
- Mobil 1 Synthetic oil.
- Conservative oil change schedule (5k mile interval instead of 10k)
- New brake pads and sensors
- Canvas convertible top in excellent shape
- Glass rear window with defroster.
- Updated convertible top components.

Inside
- Black leather interior
- Updated sport pedals and dead pedal
- Power seats with user memory settings
- Two stage heated seats (nice on a chilly days with the top down)
- Self dimming rear view mirrors
- Bose Sound System
- 6 Disc CD Changer
- Homelink System (Integrated Garage door opener)
- Upgraded Sport Steering Wheel
- Driver and passenger front airbags
- Door mounted side-impact airbags

Included with sale: 
- Original Porsche struts and springs.

Negatives:
Normal wear on driver side seat bolster. Passenger side is perfect.
Paint chips in front from highway use.
A/C ***** have common wear.
2 A/C vents only adjust sideways and not up and down. Replacements units on eBay sell for $40.

Enthusiast owned and loved.
No known mechanical problems.
Clean Carfax.

Private seller no sales tax in Nevada. 
Clean title.
		"
"04-30-2017, 12:48 PM",Private Party,0,, 2003,Porsche,911,1,Used, $85000, White,,Mid-South,, Coupe,Manual, Manual - 6 speed,2WD, Race Cars,https://rennlist.com/forums/showthread.php?t=987929,FS: 996 GT3 Cup 2003,"I am selling my truly pristine 2003 GT3 Cup car. It has new engine gear box and clutch. Never wrecked. Please see details in the attachment. I am trying to reduce my existing race car inventory to make room fro another purchase.

update: 7/19/2017:

One race weekend since original advertisement:
Sachs shocks were rebuilt since then. My other car is back and I will consider reasonable offers.

New Price 85k
		"
"08-21-2017, 02:14 AM",Private Party,0,, 1991,Porsche,911,146500,Used, $33500, Black,,Seattle,, Targa,Auto, Tiptronic,2WD,,https://rennlist.com/forums/showthread.php?t=1013165,"964 Targa, Tiptronic","Sold - Very clean and well cared for C2 Targa, Tiptronic, black on black leather, rare two pedal 964. 
3.6L Engine Number:  62M52627
Porsche Certificate of Authenticity
Fikse forged FM5 wheels 17x8 front, 17x9 rear with new Michelin tires (original wheels available).
Detailed maintenance records back to 60K service, top end rebuild at 135K.
Original keys, tools and books, only minor blemishes, cracked fog lens's, small oil leak.
Clean title, clear Carfax, garage kept.
Originally a SoCal car, moved to Seattle at 56K miles (1997) and has been in the same Seattle suburb neighborhood ever since.
		"
"05-29-2017, 10:22 PM",Private Party,0,, 2012,Porsche,Cayman,12000,Used, $72500, black,,,, Coupe,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=992744,2012 Cayman R black (HIGH SPEC CAR- orignal MSRP $99k),"The car is black with red full leather and has a manual transmission, bucket seats, sports exhaust, sport chrono among many other options. Currently has a little over 12,000 miles and I am the original owner.

It's never been tracked/auto-crossed or in an accident, and always garaged. All four rims are clean with no curb rash.  Attached are some pictures as well as the build sheet. One thing missing from the build sheet is the rims painted in black (the dealer swapped the original silver rims with another Cayman R).

I'm asking $75k FIRM which I know would be higher than most for sale but think it's reasonable given the low miles, combination of key options and overall extensive build sheet (original MSRP just a shade under $100k). Car is located in the San Jose, CA.
		"
"09-02-2017, 04:37 PM",Private Party,0,, 2009,Porsche,Cayman,44600,Used, $32500, Guards Red,WP0AA29809U760408,,, Coupe,Auto, PDK,2WD,,https://rennlist.com/forums/showthread.php?t=1023506,"2009 Porsche Cayman - Guards Red (Sand Beige) - PDK - 44,600 miles - EXTRAS - Phoenix","I hate to sell my Cayman as I truly love this car and it has been great, but life necessitates this sale.

2009 Porsche Cayman.  44,600 miles.  Miles will increase slightly until sold.

Guards Red with Sand Beige interior with PDK.  100% stock.

No accidents or paint/body work.  Small front bumper dent (see pic).  A few rock chips.

No leaks.  Minor wear on driver's seat bolster.  Ice cold A/C.

1 PCA HPDE (used the track wheels/tires for that event).

This is truly a turn key Cayman IMO and it is a package deal.  It's all or nothing. 

Price is $32,500.

Contact me with questions.

Cayman Details:

- Sport Design Steering Wheel (paddle shifters) - installed by Porsche North Scottsdale 2/2016.  Stock steering wheel (thumb shifters) comes with car.
- Sport Mode  - installed by Porsche North Scottsdale 2/2016
- Clear bra on front facing paint installed by PO
- 18"" 987.2 Cayman Wheels (it came with 17"")
- Michelin Pilot SS installed 04/2016 (including Huf TPMS Sensors installed 12/2016) at 33,000 miles. Plenty of tread left.
- Hood Das Schild liner
- Front Trunk liner
- Rear Trunk liner
- Replaced hood lift supports on 12/2015 @ 29,200 miles
- New OE reservoir cap on 08/2016 @ 35,800 miles
- Rear hatch sun shade (much better than tint IMO)
- Porsche fitted floor mats - like WeatherTech


Extras:

- 42 quarts of M1 0W40 (32) and 5W50 (10) engine oil
- Porsche oil filter cartridge wrench
- 5 oil filter cartridges
- 18"" track wheels and tires (Bridgestone Potenza RE050A)
- Extra set of Bosch spark plugs - FGR-5-NQE-04
- Durametic Enthusiast cable (1 VIN already use for this car; two remaining)
- Extra engine air and cabin filter
- Two (2) jackpoint jackstands
- Two (2) Esco 10498 jackstands
- Porsche Indoor car cover
- Side windows ceramic tint
- Autozone H6 AGM Battery installed 02/2016
- Extra low beam headlight
- Guards Red (80k) touch up paint
- Porsche Wheel Mount Guide Pin
- Porsche Windshield Sun Shade
- Valentine 1 Radar Detector (with latest firmware) + standard accessories
- V1 Bluetooth device for Android
- Dyno runs to set baseline HP/TQ in case any perf mods are done
- Maintenance records since new, including my detailed records for my 3 years of ownership
- Brake pads, sensors and dampers replaced 11/2016 (including brake fluid flush) at 37,00 miles
- Oil and filter change with M1 5W50 on 07/2017 at 43,000 miles
- Regular wash and wax
- Black rubber treated with 303 Protectant  twice a year
- Extra OE fluids: brake, power steering, coolant
		"
"09-06-2017, 06:21 PM",Private Party,0,, 2016,Porsche,,13415,Used, $105000, Agate Grey,,NYC/Southport,CT, Coupe,Manual, Manual - 6 speed,2WD, Cayman GT4,https://rennlist.com/forums/showthread.php?t=1024297,"Agate Grey GT4 - Full XPel, LWB's, Sport Chrono...","Hi all,

My GT4 is up for auction on Bring a Trailer.  Letting it go to cover my new Global MX-5 Cup car and add to my tire fund 

https://bringatrailer.com/listing/20...-cayman-gt4-8/

The entire car (except the bottom of the wing) is wrapped in XPel Ultimate, and has been since delivery (technically before I took delivery of the car).  It also had front, dual Anti Laser Priority laser jammers and a NAVTV back-up camera.

The wing extensions are easily removable, and I'd be happy to do that before delivery if desired.

More photos are available on the listing page.
		"
"08-08-2017, 12:37 PM",Private Party,0,, 2016,Porsche,Cayman,3500,Used, $99655, Guards Red,WP0AC2A87GK191720,,, Coupe,Manual, Manual - 6 speed,2WD, Cayman GT4,https://rennlist.com/forums/showthread.php?t=1005771,FS: 2016 Cayman GT4 - LWB + Full PPF w/ Modesta,"Cayman GT4
-Guards Red
-Light Weight Bucket Seats
-Black Leather Interior with Guards Red Stitching (leather interior, deviated stitching, leather center console trim)
-Extended Range Full Tank
-2 Zone Automatic Climate Control
-Luggage 
-Smoking
-Light Design
-Auto-Dimming Mirrors
-PCM
-Sun Visors in Alcantara
-Seat Belts in Guards Red




Album - More Pictures Incoming
https://goo.gl/photos/KNyZWNmXxrsFah3ZA

Car is wrapped in full (front to back) with Suntek self-healing paint protection film with Modesta on top. Wheels were removed and coated in Modesta. Clearplex installed on windshield.

Car is in excellent shape, no stories, issues, accidents or track time. Side bolster protectors have been used. 1 Owner | Smoke Free | Pet Free | Garage Stored. Located in Northern VA.

Asking $99655
		"
"08-30-2017, 07:10 PM",Private Party,0,, 2009,Porsche,911,51500,Used, $56000, White,WP0CB29949S755321,Cincinnati,, Cabriolet,Manual, Manual - 6 speed,4WD,,https://rennlist.com/forums/showthread.php?t=1023025,2009 Porsche 911 (997.2) Carrera 4S Cabriolet - 6spd Nice build!,"I've decided to sell my 997.2 C4S Cabrio. This is a great build that I spent almost a year looking for ($121,595 sticker). It was purchased as a CPO car from a Porsche dealer. Asking $56,000.

Build Specs:
Carrara White with Black full leather interior / Black Top
267 Self Dimming Mirrors
342 Heated Front Seats
405 19"" Carrera Classic Wheel
603 Dynamic Cornering Lights
619 Bluetooth Phone Interface
640 Sport Chrono Package Plus
672 Navigation for PCM
680 Bose High End Sound Package
870 Universal Audio Interface
CNF Front Air Intakes Painted
CXB Illuminated Door Entry Guards in Stainless Steel
P01 Adaptive Sport Seats
XAJ Side Skirts in Exterior Color
XMP Leather Sun Visors Lighted
XSA Sport Seat Backs Painted Exterior Color
XSC Porsche Crest in Headrest

Modifications / Additions
-XPEL paint protection film on entire front third of car
-SmartTOP one touch control for top
-Clear corners indicators
-SiriusXM integration from NAV-TV
-Fister Cermachrome finish mufflers
-Porsche fold up windscreen cover

This is a third car that has always been garaged and never seen salt / snow. I'll post an overrev report as soon as I get a current one. At last check there were only a few range 1 and 2's. Nothing above that. 
The interior of the car is near perfect. The main wear area is the center console where your arms rests. 
The exterior of the car has the entire front third covered in Xpel paint film which still looks great. There are a few edges with some very minor dirt under the edge. You really have to look for it. The headlights, door handles, and mirrors are also covered. The clear stone guards on the rear corners have been replaced with OEM since they were yellowing. 
The rear tires (OEM Porsche) will need replacing soon. The fronts will probably last through another set of rears. 

Oil has been changed every 5k miles with Motul synthetic oil. I have a blackstone oil report showing better than average wear and no concerns that was done summer 2016. 

The car drives as new with no issues, noises, leaks, etc.. I had the clutch replaced at 40k miles by my local Porsche Dealer. They did the full clutch, pressure plate, throw-out bearing, and also rear main seal. 
Currently running Hawk Performance pads to cut down on brake dust. 

Full maintenance records from new with all original manuals and 2 keys. Also have wind deflectors.
		"
"04-27-2017, 11:57 AM",Private Party,0,, 2010,Porsche,911,13500,Used, $112000, Black,WP0AC2A91AS783212,,, Coupe,Manual, Manual - 6 speed,2WD, GT3,https://rennlist.com/forums/showthread.php?t=987508,"2010 Black GT3, carbon buckets, guard diff, pinned pipes, low mileage etc...","Location: Charlottesville VA 22901

Contact: PM or 434 981 6714 

I bought the car for weekend and track use but I'm rarely driving it and can't seem to find time for the track these days.   I've put less than 250 miles on it.  current mileage is right at 13k or just under.  The previous owner was extremely careful with the maintenance etc.... but did track the car heavily (est 9k track miles).  Engine oil and transmission oil changed every 4 track days, brake fluid/clutch circuit fluid replaced 2x per year etc...  All fluid including diff and trans are fresh at this time.  SRF brake/clutch fluid.

This is an extremely nice/clean GT3.  It's also a no BS base model with carbon seats or in other words optioned perfectly 

Will post up PICs asap. 

Front bumper, hood, front fenders, A-pillars, roof front, rockers are covered with 3M film, applied when the car had 25 miles. 
The windshield is covered with plastic tear off film to prevent windshield rash.

Engine has strange over rev history.  It's the situation where it has 1 count in the upper range which is impossible.  It does have a few range 1s.  Because of this strange history I had a leak down and compression test done and it was very good (As I recall 2 percent leak down).  I still have the leak down paper work which I can supply to the buyer.   

Again the previous owner tracked the car BUT was an extremely careful/knowledgable owner.  The 1st year the car was driven in the beginner group.  The owner had not been on track in years and was getting his feet wet again.  After the initial year or so he moved up to solo/intermediate.   

Some really nice track mods have been made: 
GMG RSR roll bar 
Shroth harnesses (new April 2016)
Guard 40/60 LSD internals installed 
996 shift cables, 997 front lower control arm monoballs
Numeric Racing shifter assembly
Semisolid engine mounts and Torque Solutions 75A durometer transmission mount 
5-bolt OEM wheel hubs with Apex studs/nuts and new wheel bearings installed @5,699 miles 
Brembo two piece rotors with PFC 08 pads front and rear (good condition)
Fikse 9x19 and 9x12 Profil 10 3-piece wheels (excellent condition)
Michelin Cup 2 245.35.19 and 315.30.19 tires, 1000 miles 
Disabled TPM system
Engine coolant fittings pinned
Sharkwerks stainless coolant pipes in place of OEM plastic pipes on engine oil cooler
Replaced all engine coolant hoses and water pump @ 4,505 mi, then replaced all engine and transmission coolant hoses @ 10,766 mi
Tarret and Rennline heim joint sway bar drop links
Elephant Engineering rear toe links and lock plates
Brey-Krause anti-sub strap mounts passenger and drivers seats
Rennline track mats
Odyssey 925 AGM battery with Rennline mount (battery installed @8,446 mi)

Add 10k and I'll include tons of extras:
OEM wheels and hubs
2nd set of fikse wheels
PCCB rotors
extra pads, rotors, etc....etc... 
All these parts are well worth the additional cost.
		"
"06-07-2017, 08:20 PM",Private Party,0,, 1995,Porsche,911,52000,Used, $35000, Black,WP0CA2993SS341651,Oregon,, Coupe,Manual, Manual - 6 speed,2WD, 911,https://rennlist.com/forums/showthread.php?t=994146,1995 Porsche 911 Convertible,"Excellent condition
52000 miles
Manual
Always garaged
Full service records
Regular oil change
Clean CARFAX
Clean clear title
Car is located in Oregon State.
		"
Listing_Date,Seller_Type,Sold_Status,Sold_Date,Listing_Year,Listing_Make,Listing_Model,Mileage,Condition,Price,Listing_Color,VIN,City,State,Listing_Body_Type,Listing_Transmission,Listing_Transmission_Detail,Drivetrain,Listing_Model_Detail,Listing_URL,Listing_Title,Listing_Description
Listing_Date,Seller_Type,Sold_Status,Sold_Date,Listing_Year,Listing_Make,Listing_Model,Mileage,Condition,Price,Listing_Color,VIN,City,State,Listing_Body_Type,Listing_Transmission,Listing_Transmission_Detail,Drivetrain,Listing_Model_Detail,Listing_URL,Listing_Title,Listing_Description
Listing_Date,Seller_Type,Sold_Status,Sold_Date,Listing_Year,Listing_Make,Listing_Model,Mileage,Condition,Price,Listing_Color,VIN,City,State,Listing_Body_Type,Listing_Transmission,Listing_Transmission_Detail,Drivetrain,Listing_Model_Detail,Listing_URL,Listing_Title,Listing_Description
"09-08-2017, 07:58 PM",Private Party,0,, 2019,Porsche,911,4300,Used, $148000, Agate Grey,,Liberty Lake,WA, Coupe,Auto, PDK,2WD,,https://rennlist.com/forums/showthread.php?t=1024463,FS 2016 GT3,"18-Way Sofas
Full Leather
Black PDLS
Body Colored Wiper Washers
Smoking Package
Silver Seat Belts
PCM
PCCB
Ext Fuel Tank
Sound Package Plus
Aluminum Pedals

Will post up more pictures and build sheet when I arrive home this weekend.
		"
"08-22-2017, 03:06 PM",Private Party,0,, 2001,Porsche,911,10000,Used, $59900, White,,,TX, Coupe,Manual, Manual - 6 speed,2WD, Race Cars,https://rennlist.com/forums/showthread.php?t=1015473,2001Van Overbeek  Porsche Cup For sale,"Johannes Van Overbeek first cup car.
Raced in speedvision
Maintained by flying lizard,  topp, air cooled.
Very fast with gta1 log book in pca.
2 sets of wheels
Honu 
Speed
AT
G
MAIL
DOT
COM
		"
"09-08-2017, 03:45 PM",Dealer Inventory,0,, 2016,Porsche,911,3900,Used, $132500, jet black metallic,WP0AB2A91GS122761,Edison,NJ, Coupe,Auto, PDK,2WD,,https://rennlist.com/forums/showthread.php?t=1024424,2016 Porsche 911 GTS,"Hello Everyone!


Here is a 2016 Porsche 911 GTS with ONLY 3900 miles. It is Jet Black Metallic exterior with the GTS interior package.


It does have a full front clear bra and has a mesh grill installed behind the ducts of the front bumper.


Besides it being in immaculate condition, it has a valvetronic Fabspeed exhaust which does work with the sport exhaust button on the center console.


Please contact me directly if you have any interest  

"
"07-21-2017, 01:27 PM",Private Party,0,, 1995,Porsche,,129600,Used, $12900, Slate Gray,,Enterprise,Al., Coupe,Manual, Manual - 6 speed,2WD, 968,https://rennlist.com/forums/showthread.php?t=1000753,1995 968 COUPE 6 SPEED SLATE GRAY,"I am looking to sell my 1995 968 coupe. I WILL LOOK AT ALL FAIR OFFERS.  I bought the car to enjoy in my retirement, but it seems my heart has other plans. The car has 129600. miles on it. The car has a clean Carfax, is a great driver, has a really nice interior, no modifications except a radio, and I have the original radio. This car shifts great, runs great, everything works, all gauges, even the outside temp gauge works. It is 1 of 20 in Slate gray with light gray interior.
The car does have some minor cosmetic needs. A tire came off a flatbed and hit the front of the car at low speed. It put a small crease in the hood and scratched up the right headlight cover, The bumper cover was also hit, but all the parts are easily repaired. I have an estimate form our local shop,(who has done several Sema factory five cars) of 1800.00 to completely fix the front and repaint from the doors forward. I do show the issues in the pictures. The rest of the car is shiny, but has some scuffs and chips from driving.
Timing belt, water pump, etc. have all been done within the last 3 years. Fresh service done, the car is ready to drive anywhere. Cold AC, hot heat, new Lloyds front floor mats. I can send more pics if needed. Thanks.
		"
