VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WPOAB2965PS418294,Porsche,RS,,RS America,1993,56414,Scarsdale ,NY ,2018-04-25,88500,Used,Private Party,,Guards Red,Black,Manual,,1993 Porsche RS America,https://www.hemmings.com/classifieds/cars-for-sale/porsche/rs-america/2099301.html,,"<p>Exterior of car is perfect, drivers side carpet has spot under gas pedal that is worn. Car come with aftermarket racing seats, original seats not with car. 3rd ownwer rom new. Meticulously maintained, runs well . Beautiful example of the RS.</p>             <p>             <b>Price: </b>$88,500               <br>                          </p>",0,04-25-2018,,
9112111317,Porsche,Targa,,Targa Targa,1972,60833,San Carlos,CA ,2018-04-25,0,Used,Dealership,,White,,,,1972 Porsche Targa Targa,https://www.hemmings.com/classifieds/dealer/porsche/targa/2095446.html,,"<p>1972 is the one and only year that has  both an outside oil filler and gas tank making this a great future collectible as it confused people and they sometimes put gas in oil door making all types of complications! This car has survived the uninitiated to go on and become the car you see today.</p> <p>Born sepia brown with brown interior, one of her past owners color changed her to the white you see today making for a very striking and contemporary color combination.</p> <p>This car does not come with much past history so buy her for what you see today, a very nice, clean and straight body with excellent mechanicals. This is one of the best driving 911t I have ever had the pleasure to operate and will be a great thrill to her next owner.</p> <p>Asking only $49,995 obo, trade ins gladly considered.</p>             <p>                            <br>                          </p>",0,04-25-2018,,
WP0EB0915KS170812,Porsche,911,,911 Carrera Cabriolet Anniversary Edition,1989,92000,West Bloomfield ,MI ,2018-04-25,52500,Used,Private Party,,Silver,Silk Gray,Manual,,1989 Porsche 911 Carrera Cabriolet Anniversary Edition,https://www.hemmings.com/classifieds/cars-for-sale/porsche/911/2095448.html,,"This 1989 Porsche 911 Carrera Cabriolet was sold new in Long Beach, CA spending the majority of its ownership between CA and AZ. Traded to M-B of Long Beach and sold 11/1994 @ 34k. 11/2009 @ 81k Leak down test performed #1-5 cylinders @ 2%, #6 @ 1%. 11/2009 it received a major service with valve adjustment. PPI performed at Patrick Motorsports in AZ 9/2011, see attached. Porsche built 300 coupe and 200 cabriolet special editions to celebrate the 911's 25th year of production. Exclusive options for this limited edition 911 include silver paint, Silk Gray leather interior with contrasting black accents, exterior color-matching Fuchs wheels, leather-wrapped center console, short shifter, outside temperature gauge, and cassette holder among others. Power comes from a 3.2-liter flat-six paired to a G50 5-speed manual gearbox. The power convertible top and clear rear window are in excellent condition. The car looks, operates and drives as it should. If you need any additional pictures or information. Thanks for looking.             <p>             <b>Price: </b>$52,500 Obo               <br>                          </p>",0,04-25-2018,,
,Porsche,911GT3,,911GT3 Cup 4.0 Brumos Edition,2012,0,Indianapolis,IN ,2018-04-25,0,Used,Auction,,White/Red/blue,Black,,,2012 Porsche 911GT3 Cup 4.0 Brumos Edition,https://www.hemmings.com/classifieds/cars-for-sale/porsche/911gt3/2095916.html,,"Limited Edition, 1 of 5 produced for Brumos Racing<br>- Naturally aspirated 4.0/450 HP flat six engine<br>- Sequential multi-port fuel injection<br>- Bosch electronic engine management system<br>- Racing exhaust with regulated race catalytic convertor<br>- 6-speed manual transmission<br>- Limited slip differential<br>- Adjustable McPherson strut-type axle<br>- Multi-link rear suspension<br>- Steel brake discs, Red aluminum calipers<br>- Adjustable carbon fiber rear wing<br>- Carbon fiber doors<br>- Wide body shell, front splitter<br>- MoTec ADL2 with integrated data recording<br>- Welded-in roll cage<br>- Electronic fire extinguishing system<br>- APP Aluminum centerlock wheels<br>- Test driven and approved by Hurley Haywood<br>- SOLD ON BILL OF SALE<br><br>To be sold at the Indy 2018 auction, Indianapolis, IN, May 15-20, 2018. To consign a car or to register to bid, visit the Mecum web site: www.mecum.com or call (262) 275-5050             <p>              Auction               <br>                          </p>",0,04-25-2018,,
,Porsche,Carrera,,Carrera Targa,1984,0,Beverly Hills,CA ,2018-04-25,21750,Used,Dealership,,Grand Prix White,,Manual,,1984 Porsche Carrera Targa,https://www.hemmings.com/classifieds/dealer/porsche/carrera/1938203.html,,"<p>1984 Porsche Carrera Targa<br><br>'84 Porsche Carrera Targa in its original color code#908 grand prix white with black interior. Comes equipped with a 993 body kit, manual transmission, power windows, air conditioning, solid wheels and includes the spare tire as well as the warranty and maintenance booklet. Lots of potential.</p><p>For $21,750 USD<br><br>If you have any additional questions Please call 310-975-0272</p><p>Check out our YouTube Channel: <a href=""http://www.youtube.com/user/BevHillsCarClubInc"">http://www.youtube.com/user/BevHillsCarClubInc</a></p>             <p>             <b>Price: </b>$21,750               <br>                          </p>",0,04-25-2018,,
WPOJA0929BS821014,Porsche,928,,928,1981,0,Stevensville ,MT ,2018-04-25,5000,Used,Private Party,,Silver,Black,Manual,,1981 Porsche 928,https://www.hemmings.com/classifieds/cars-for-sale/porsche/928/2096468.html,,"<p>I don't know the history of the car except that it was given in a will to the Lighthouse Ranch Christian Ministry in Kalispel, Montana where I won it in a raffle and picked up the car in Dec. of 2015.  It has been garaged since that time and driven only about 50 miles.  The odometer reading listed on the title when I took possession was 65,538. I noticed that it did not change when I drove it, therefore I must assume the mileage to be unknown.</p><p>Here are the details that I do know:</p><p>New paint 2015 (Silver)</p><p>New fuel pump 2017</p><p>Excellent tires</p><p>Extra set of rims with studded snow tires that are in excellent condition </p><p>Starts easy, sounds good and is drive-able </p><p>Passenger seat has no seat belt and upholstery is thin and torn in 2 places</p><p>Dash upholstery has 2 cracks</p><p>Sunroof does not quite close</p><p>Windshield washer pump not working</p><p>Small oil leak rear main seal</p><p>Temperature gauge and fuel gauge not working correctly </p>             <p>             <b>Price: </b>$5,000 obo               <br>                          </p>",0,04-25-2018,,
,Porsche,911GT2,,911GT2,2002,12064,Mt Kisco,NY ,2018-04-25,0,Used,Dealership,,Seal Grey Metallic,Natural Full Leather,Manual,,2002 Porsche 911GT2 Coupe,https://www.hemmings.com/classifieds/dealer/porsche/911gt2/2090792.html,,"<p><strong>2002 Porsche 911 GT2 finished in Seal Grey Metallic with Full Leather in Natural Brown. Driven just 12k miles, this flawless example comes equipped with Cruise Control, Carbon Fiber Interior Package, Aluminum Instrument Dials, A/B Pillar and Roof Leather Lined, Leather Front and Rear Consoles, Leather Sun Visors, Leather Covered Steering Column, Three Spoke Steering Wheel in Leather and Carbon Fiber, Sport Seats with Paint to Match Backs, Porsche Crests in Headrests, Footwell Lighting, Leather Covered Dome Lamps, Brake Handle and Shift Knob in Leather and Carbon Fiber and much more.</strong></p><p><strong>The car retains all it's original paint with no damage at all. Included with the sale of the car is a fully documented service history, Certificate of Authenticity, tools, books and all keys.</strong></p><p><strong>The original MSRP exceeded $201,000. This GT2 is beautifully optioned and in need of nothing at all except a new lucky owner.</strong></p><p><strong>All serious inquiries should be directed to Mark Starr at +1 (914) 217-4817.</strong></p>             <p>                            <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911,2006,77630,Bellevue,WA ,2018-04-25,39950,Used,Dealership,,Arctic Silver Metallic,Black,,,2006 Porsche 911 Convertible,https://www.hemmings.com/classifieds/dealer/porsche/911/2090825.html,,"2006 Porsche 911 Carrera S Convertible finished in Arctic Silver with a Black Leather interior. Powered by a 3.8L 6-cylinder engine producing 355hp and backed by a Tiptronic S Automatic transmission. Everyday driveability is attainable with the Tiptronic S transmission and it allows for quick shifts and acceleration. Drop the top and enjoy.Though the cabin has a function-oriented layout, upscale materials on the doors and dashboard, and remarkable craftsmanship and attention to detail throughout welcomes both driver and passenger. The cockpit of this Porsche maintains basic design themes from the past but boasts cleaner layouts and enhanced functionality, particularly the classic instrument cluster. The black leather seats in front are firmly bolstered and deeply contoured, and are in excellent condition and, partnered with the perfectly arranged and precisely weighted pedals, offer miles of comfortable driving.Nearly devoid of extraneous trim, this 2006 Porsche 911 Carrera S Cabriolet looks the part of a serious performance machine. Porsche notes that low, smooth-bodied 911 Carrera models have a wider track and a slimmer, more accentuated waistline. This incarnation of Porsche's rear-engined sports machine overlays the familiar, fluid 911 lines with a bit of retrogressive styling. Porsche reinforced the look that was spawned back in 1964 while expanding the already formidable capabilities of the platform that it replaced.This car impresses with its refined styling and athletic handling, with strong road grip and minimal body lean. The Carrera's acceleration is particularly impressive -- a result of its direct-injected 3.8L 6-cylinder engine that's paired with Porsche's quick and smooth 6-speed Tiptronic transmission. The power-steering system is very responsive and precise, and the large front brakes are shared with the 911. The Carrera S especially shines when you drive it quickly around corners. It's tremendously well-balanced and out-handles virtually every other sports car.For more information on this outstanding 2006 Porsche 911 Carrera S Cabriolet or any of our other 40+ Porsches always in stock, contact one of our friendly and knowledgeable sales consultants or always feel free to drop by our Bellevue, WA showrooms and peruse the West Coast's finest assortment of luxury, exotic, special interest and collectible cars - We Always Have 200+ on Site at our 5-acre Park Place Center. Nobody Has What We Have!             <p>             <b>Price: </b>$39,950               <br>                          </p>",0,04-25-2018,,
,Porsche,Macan,,Macan Sport Utility,2015,17381,Bellevue,WA ,2018-04-25,68950,Used,Dealership,,Agate Gray Metallic,Black,,,2015 Porsche Macan Sport Utility,https://www.hemmings.com/classifieds/dealer/porsche/macan/2090837.html,,"2015 Porsche Macan Turbo finished in Agate Grey Metallic with a Black Leather interior. Powered by a turbocharged 3.6L V6 engine producing 400hp/406lb-ft of torque and backed by the quick and smooth shifting 7-speed PDK automated manual transmission. All-Wheel Drive takes you through nearly every bit of weather thrown your way while you sit back in the comfortably designed interior space of the Macan. An SUV with sports car looks and power that's purely Porsche, the Macan is the perfect vehicle for everyday driving. This is German engineering at its finest.This Macan features an original MSRP of $88,720 with factory options consisting of; Premium Package Plus, Sport Chrono Package, Air Suspension with Porsche Active Suspension Management (PASM), Porsche Torque Vectoring, Sunblind for Rear Windows, Porsche Car Connect, Park Assist Front and Rear with Reversing Camera, 21 911 Turbo Design Wheels and Online Services. It is a 1-Owner Beverly Hills, CA car since new. Full warranty in effect until June 2018 or 50k miles.The Macan Turbo proves itself worthy of the Porsche badge on its hood with ferocious power, excellent grip, and its smart dual-clutch transmission. With excellent off-roading ability, the 2015 Porsche Macan lives up to the Porsche performance legend. Macan is an extremely rewarding driver's car, yet promises all-around practicality with its all-wheel-drive system and compact SUV cabin space, making it the most universally usable model in the Porsche line-up. This example is in exemplary condition throughout.Vehicles like Macan blur the lines between sports car and crossover. The engine is a direct injection 3.6-liter V-6. With twin turbos, one for each cylinder bank, and a high compression ratio of 10.5:1, the engine produces 400 horsepower and 406 pound-feet of torque, and 0-60 mph comes in just 4.4 sec for this SportChrono equipped Macan. The Macan has more than enough grip to keep drivers engaged during spirited sessions and is also a very capable and worthy option for those who use it as a winter foil for their summer sports car. Handsome and uncommonly roadworthy, Macan is a worthy addition to the Porsche clan, the compact crossover is practical, nimble and sporty.The cabin in the Macan is an inviting space. The front seats wrap around occupants like a leather glove. Heat them up and turn on the sound system and you can almost ignore how miserable winter in the northwest can feel on a raw, rainy day. The driver's view of the three dial dash display is framed by a multi-function steering wheel derived from the sports car side of the family tree. Fit and finish of interior materials are first rate. Driving position and visibility are excellent, and the center stack houses rows of switchgear to make your drive that much easier.For more information on this 2015 Porsche Macan Turbo or any of our 40+ Porsches always in stock, contact one of our friendly and knowledgeable sales consultants or always feel free to drop by our Bellevue, WA Park Place Ltd campus - where we have over 40,000 sq ft of indoor showrooms filled with the finest cars. As part of the Park Place Motor Group family, which includes Park Place Aston Martin, Lotus of Bellevue and Superformance, we always have 200+ High-Performance, Luxury, Exotic, Sports, and Special Interest Cars always in our inventory, Park Place Ltd is Home to the West Coast's Most Diverse Inventory of Luxury, Exotic, Collectible and Special Interest Automobiles. With 200+ Always On Site, Nobody Has What We Have!             <p>             <b>Price: </b>$68,950               <br>                          </p>",0,04-25-2018,,
,Porsche,Macan,,Macan Sport Utility,2015,21629,Bellevue,WA ,2018-04-25,67950,Used,Dealership,,Jet Black Metallic,Black,,,2015 Porsche Macan Sport Utility,https://www.hemmings.com/classifieds/dealer/porsche/macan/2090839.html,,"2015 Porsche Macan Turbo finished in Jet Black Metallic with a Black Leather interior. Powered by a twin-turbocharged 3.6L V6 engine producing 400hp/406lb-ft of torque and backed by the quick and smooth shifting 7-speed PDK automated manual transmission. All-Wheel Drive takes you through nearly every bit of weather thrown your way while you sit back in the comfortably designed interior space of the Macan. An SUV with sports car looks and power that's purely Porsche, the Macan is the perfect vehicle for everyday driving. This is German engineering at its finest.This Macan features an original MSRP of $87,695 MSRP with factory options consisting of; Premium Plus Package, Sport Chrono Package, 18-Way Adaptive Sport Seats, 21 911 Turbo Design Wheels, 3-Zone Climate Control, Park Assist Front and Rear with Reversing Camera, Piano Black Interior Package, Air Suspension with Porsche Active Suspension Management (PASM), Trailer Hitch. It is a 1-Owner Palm Springs CA car. Full Warranty in effect until April/2019 or 50k miles.The Macan Turbo proves itself worthy of the Porsche badge on its hood with ferocious power, excellent grip, and its smart dual-clutch transmission. With excellent off-roading ability, the 2015 Porsche Macan lives up to the Porsche performance legend. Macan is an extremely rewarding driver's car, yet promises all-around practicality with its all-wheel-drive system and compact SUV cabin space, making it the most universally usable model in the Porsche line-up. This example is in exemplary condition throughout.Vehicles like Macan blur the lines between sports car and crossover. The engine is a direct injection 3.6-liter V-6. With twin turbos, one for each cylinder bank, and a high compression ratio of 10.5:1, the engine produces 400 horsepower and 406 pound-feet of torque, and 0-60 mph comes in just 4.4 sec for this SportChrono equipped Macan. The Macan has more than enough grip to keep drivers engaged during spirited sessions and is also a very capable and worthy option for those who use it as a winter foil for their summer sports car. Handsome and uncommonly roadworthy, Macan is a worthy addition to the Porsche clan, the compact crossover is practical, nimble and sporty.The cabin in the Macan is an inviting space. The front seats wrap around occupants like a leather glove. Heat them up and turn on the sound system and you can almost ignore how miserable winter in the northwest can feel on a raw, rainy day. The driver's view of the three dial dash display is framed by a multi-function steering wheel derived from the sports car side of the family tree. Fit and finish of interior materials are first rate. Driving position and visibility are excellent, and the center stack houses rows of switchgear to make your drive that much easier.For more information on this 2015 Porsche Macan Turbo or any of our 40+ Porsches always in stock, contact one of our friendly and knowledgeable sales consultants or always feel free to drop by our Bellevue, WA Park Place Ltd campus - where we have over 40,000 sq ft of indoor showrooms filled with the finest cars. As part of the Park Place Motor Group family, which includes Park Place Aston Martin, Lotus of Bellevue and Superformance, we always have 200+ High-Performance, Luxury, Exotic, Sports, and Special Interest Cars always in our inventory, Park Place Ltd is Home to the West Coast's Most Diverse Inventory of Luxury, Exotic, Collectible and Special Interest Automobiles. With 200+ Always On Site, Nobody Has What We Have!             <p>             <b>Price: </b>$67,950               <br>                          </p>",0,04-25-2018,,
,Porsche,Panamera,,Panamera,2010,57896,Bellevue,WA ,2018-04-25,39950,Used,Dealership,,Platinum Silver Metallic,Black,,,2010 Porsche Panamera Hatchback,https://www.hemmings.com/classifieds/dealer/porsche/panamera/2090842.html,,"2010 Porsche Panamera finished in Platinum Silver Metallic with a Black interior. Powered by a 4.8L V8 engine producing 400hp and backed by Porsche's highly regarded 7-speed Dual Clutch PDK transmission. Practical and sporty, the Panamera draws a fine line between a sedan and the likes of a sports car. Road trips, errands, or passing people with ease on the freeway, whatever you want to do with the Panamera, it's more than capable. Porsche mixes the likes of a sports car and a family sedan perfectly with the Panamera.This Porsche Panamera features an original MSRP of $96,865 with factory options consisting of; 19 Turbo Wheels, Heated Steering Wheel, Bluetooth Audio, Park Assist Front and Rear, Variable Assist Powering Steering, Sirius Radio, Universal Audio Interface, and Soft Ruffled Leather.When considering the executive sedan market, it would be tough to argue against this 2010 Panamera S, which shows in excellent condition throughout and came very well appointed from the factory, this Panamera is dressed for high-luxury and sporty grand touring. As would be expected from Porsche, long known for its unique sports car engineering, the 2010 Porsche Panamera comes in with cutting-edge performance technology. This Panamera is powered by a 4.8L V8 engine under the hood that develops 400hp through a dual-clutch 7-Speed Porsche Doppelkuplung (PDK) gearbox. Notable standard performance features include all-wheel drive, dry sump engine lubrication, and VarioCam variable valve timing. Porsche managed to keep the big sedan light while fitting it with dynamic suspension technology capable of handling high-speed cornering. Engine and transmission employ the latest road technology to deliver incredible acceleration while keeping fuel economy reasonable.For more information on this fabulous 2010 Porsche Panamera S or any of our 40+ Porsches always in our inventory, please call our friendly and knowledgeable sales staff or feel free to drop by our 5-acre Bellevue, WA facility - Home of the West Coast's Most Exciting Inventory of Luxury, Exotic, High Performance and Collectible Automobiles. With 200+ Always on Site, Nobody Has What We Have!             <p>             <b>Price: </b>$39,950               <br>                          </p>",0,04-25-2018,,
,Porsche,911GT3,,911GT3 RS,2007,14678,Mt Kisco,NY ,2018-04-25,0,Used,Dealership,,Orange,Black Leather/Alcantera,Manual,,2007 Porsche 911GT3 RS Coupe,https://www.hemmings.com/classifieds/dealer/porsche/911gt3-rs/1954422.html,,"<p><strong>2007 Porsche 911 ( 997.1 ) GT3 RS finished in Orange with Full Leather interior in Black with Orange contrast stitching. Without a doubt one of the most pristine GT3 RS's we have seen.</strong></p><p><strong>This stunning collector quality RS have never seen the and has ZERO over revs in any range as documented by a recent DME.</strong></p><p><strong>Equipment includes Full Black Leather, Ceramic Composite Brakes ( PCCB ), Bi-Xenon Headlamps, Headlight Cleaning Cover Painted, Sport Chrono Package, Dashboard, Doors and Door Handles, Center Console and Rear Side Panels stitched in Body Color, Thicker Steering Wheel, Painted Center Console and much more. The front nose and doors are covered with professionally and flawlessly installed XPEL protective coat.</strong></p><p><strong>All serious inquiries should be directed to Mark Starr at +1 (914) 217-4817.</strong></p>             <p>                            <br>                          </p>",0,04-25-2018,,
50432,Porsche,930,,930 Slantnose,1988,7000,Miami,FL ,2018-04-25,279000,Used,Dealership,,Guards Red,Black,Manual,,1988 Porsche 930 Slantnose Coupe,https://www.hemmings.com/classifieds/cars-for-sale/porsche/930/2087595.html,,"<p><strong>1988 Porsche 930 Slantnose Coupe,</strong> Guards red/black, 2 owners, CoA, Books, Manuals, Fully serviced, 7,000 miles, #50432.</p><p>Factory 505 Slantnose</p><p>7,000 original miles</p><p>Two owners from new</p><p>Guards Red with Black interior (G1 Color Paint Code)</p><p>All books and manuals</p><p>Certificate of Authenticity</p><p>Delivered new on July 30, 1988 at Princeton N. J. Porsche</p><p>All VIN decals on body panels from factory</p><p>Factory options:  limited slip differential, power sunroof, alarm system, black velour luggage compartment</p><p>Original matching numbers engine and transmission</p><p>Original Blaupunkt Reno radio</p><p>Serviced in February 2018</p><p>Clean CarFAX history.</p><p>Displayed in private museum for last six years.</p><p> </p>             <p>             <b>Price: </b>$279,000               <br>                          </p>",0,04-25-2018,,
WP0AA2996TS323329,Porsche,911,,911 2dr Cpe Carrera 4,1996,0,Miami,FL ,2018-04-25,89500,Used,Dealership,,Silver,Black Leather,,,1996 Porsche 911 2dr Cpe Carrera 4,https://www.hemmings.com/classifieds/dealer/porsche/911/2087612.html,,"This C4S comes to us from a fellow dealer who had it in his personal collection. Impeccably maintained and never tracked. Finding a nearly perfect 993 S is very hard today and there is nothing like the last of the Air-Cooled Porsches. The 6 speed gearbox is fantastic with a great factory shifter. The brakes and wider track on the S versions make for superior-handling cars. <p>This car does not disappoint.</p> <p>Trades welcome. Financing available. Worldwide shipping accommodated.</p>             <p>             <b>Price: </b>$89,500               <br>                          </p>",0,04-25-2018,,
WP0EB0916KS170317,Porsche,911,,911 Carrera,1989,118474,San Rafael,CA ,2018-04-25,50911,Used,Dealership,,Linen Grey Metallic,Burgundy/White Leather,Manual,,1989 Porsche 911 Carrera,https://www.hemmings.com/classifieds/cars-for-sale/porsche/911/2087681.html,,"<p><br>This 1989 Porsche 911 Carrera convertible with a linen grey metallic exterior and a burgundy and white leather interior, is a two owner Bay Area California car that has been extremely well cared for and garaged its entire life.<br>The G50 5-speed manual transmission shifts smoothly in all gears and engine power is strong and consistent. Our pre-purchase inspection shows excellent compression in all cylinders.<br><br>Recent servicing shows that the drive belt, oil return tubes, defrost blower motors and battery have been replaced. It has also just received an oil service and brake fluid flush.<br><br>Options found on this 1989 Carrera convertible are,<br>* Heatable and electrically adjustable outside mirrors.<br>* Steering wheel with raised hub.<br>* Full power front seats <br>* Sport shock absorbers.<br>* 6 speaker sound system w/ amplifier.<br><br>It comes with its original tool set, jack, air compressor, a full set of books, original window sticker and three sets of keys.<br><br>-Pre-purchase inspection report by our Porsche Factory trained technicians available to review.<br><br>-Clean Title and Carfax.<br><br>Please contact Greg at Hi Tec Automotive 415.258.9619 www.hitecauto.com<br><br>Hi Tec Automotive has been servicing and restoring Porsches in the San Francisco Bay Area since 1986. This is our passion and we treat every Porsche as if it were our own. Our Porsche factory trained technicians go through an extensive point by point pre-purchase inspection on all of our Porsches before being offered for sale.<br><br> </p>             <p>             <b>Price: </b>$50,911               <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911 Duchatelet G50 Carrera Cabriolet,1987,48000,Cherry Hill,NJ ,2018-04-25,74990,Used,Private Party,,Violet Black,White,Manual,,1987 Porsche 911 Duchatelet G50 Carrera Cabriolet,https://www.hemmings.com/classifieds/cars-for-sale/porsche/911/1992145.html,,"<p>Extremely Rare and Elusive Porsche Duchatelet. <strong>1987 Porsche 911 G50 Carat Duchatelet Carrera Cabriolet</strong>. Only 48K amazing original documented miles. Stored inside and under a cover for over a decade. Fabulous unmolested original condition. Air Conditioning, Power Options, G50 Manual Transmission. World-Class Luxury Carat Interior. Duchatelet Massaged Engine. The car is absolutely stunning in every way possible. Flawless inside and out. Completely serviced and gone through with a fine comb this summer. Runs, Drives, and Shows Beautifully. All Original Books and Keys. Complete transparent history. No-excuses investment-grade Porsche. A worthy addition to any collection.</p><p>Over 100 High-Resolution Pictures available here..:   http://s1268.photobucket.com/user/ronaldmd/library/Porsche%20Duchatelet</p><p> </p>             <p>             <b>Price: </b>$74,990 obo               <br>                          </p>",0,04-25-2018,,
