VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AD2A91FS166090,Porsche,911,Turbo S Coupe,911 Turbo S Coupe,2015,6795,Houston,TX,2018-02-11,145991,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476574241,Black,Black,Auto,,Certified 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476574241&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D750%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=750&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,BASE 911 Turbo S 182700 USD,0,2018-02-11,,4WD
WP0AD2A93GS166528,Porsche,911,Turbo,911 Turbo,2016,3489,DALLAS,TX,2018-02-11,146000,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=470073265&make=POR&dealer_id=71209261&VIN=104|71|-1|63|-127|-7|124|-28|-95|31|42|-47|-10|76|-24|86|-116|-27|-2|103|18|117|25|-5|&partner=ATD_W,Black,Black,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=470073265&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D750%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=750&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Starwood Motors is proud to offer this EXCEPTIONALLY CARED for 2016 Porsche 911 Turbo! The 3.8L, 6 cylinder engine coupled with the 7-Speed PDK Transmission and AWD is an absolute perfect match for putting down 540HP!! Along with its Sleek Black appearance and Black Leather interior with Carbon Fiber Trim, this LEGENDARY piece of Porsche's long 911 heritage is also loaded with such options as:",0,2018-02-11,,4WD
WP0AC2A90FS183787,Porsche,911,GT3 Coupe,911 GT3 Coupe,2015,2356,Houston,TX,2018-02-11,148850,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=468676047&make=POR&dealer_id=571363&VIN=58|-24|124|123|-47|114|-54|-38|-96|57|-95|34|-122|64|-76|-21|-9|-48|-56|40|-103|-95|22|114|&partner=ATD_W,White,Black,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=468676047&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Porsche's legacy for building top of the line sports cars has never been more apparent than in this 2015 Porsche GT3. A 3.8L engine works in conjunction with a 7-SPEED PORSCHE DOPPELKUPPLUNG (PDK) to give the vehicle exhilarating performance. This vehicle also features a host of luxurious amenities such as leather seatings, xenon headlamps and navigation system. This 2015 Porsche GT3 delivers both top notch performance and world class luxuries in one attractive package.",0,2018-02-11,,2WD
WP0AC2A95FS184255,Porsche,911,GT3 Coupe,911 GT3 Coupe,2015,2454,San Diego,CA,2018-02-11,148888,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=475603867&make=POR&dealer_id=17365963&VIN=58|-24|124|123|-47|114|-54|-38|64|-39|102|4|-22|-54|102|55|-61|-124|124|-87|67|-40|126|116|&partner=ATD_W,White,Black W/ Alcantara,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475603867&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"YOU ARE LOOKING AT A PRISTINE 2015 Porsche 911 GT3! LOADED WITH OPTIONS! $152,110 ORIGINAL MSRP! ONLY 2,454 MILES! This vehicle has a White Exterior with Black Alcantara/Leather interior, Accented with Carbon Fiber Trim and Deviated Platinum Grey Stitching Throughout the Interior Inside, and it looks AMAZING! THIS CAR IS A CARFAX CERTIFIED, AUTOCHECK GUARANTEED, PRISTINE CAR! THIS CAR IS LOADED WITH FEATURES AND OPTIONS SUCH AS....Front Axle Lift System, Leather Interior in Black/Alcantara, Deviated Platinum Grey Stitching Throughout the Interior, Carbon Fiber Interior Package, Center Console Trim in Carbon Fiber, Illuminated Door-Sill Guards in Carbon Fiber, Extended Interior Package with Door Panels in Leather/Alcantara, SportDesign Steering Wheel in Leather, Instrument Surround in Leather, Steering Column Casing in Leather, Adaptive Sport Seats Plus 18-Way, Storage Compartment Lid in Alcantara with Porsche Crest, LED Headlights including Porsche Dynamic Light System PLUS, Headlight Cleaning System Covers in White, Porsche Communication Management including Navigation Module, Sound Package Plus, GT3 Wheels Painted in Silver, PDK Transmission, HD Radio Receiver, Floor Mats, Online Services, $4,000 Full 3M Clear Bra to the Entire Hood, Entire Fenders, and Mirror Housingsyou can't even tell it's on there....AND MUCH, MUCH MORE. LOADED WITH OPTIONS! $152,110 ORIGINAL MSRP! ONLY 2,400 MILES! This car comes with ALL Books, Owner's Manuals, Original MSRP/Window Sticker, and 2 master key's. THIS CAR HAS FULL FACTORY WARRANTY REMAINING UNTIL 3-1-2019 or 50,000 MILES. ALL SERVICES ARE UP-TO-DATE! WE CAN ALSO HELP ARRANGE A PRE-PURCHASE INSPECTION, AND TRADE-INS ARE WELCOME TOO! If you have any questions about this vehicle please contact OUR SALES TEAM DIRECTLY....AT 858-547-8424. We can also be reached via e-mail at salesatjakesmotorcars.com. Our office hours are Monday through Friday 9-6 PST, Saturday 10-5, and Sunday by appointment. Thank you for your interest.",0,2018-02-11,,2WD
WP0AD2A90FS166579,Porsche,911,Turbo S,911 Turbo S,2015,9614,Pompano Beach,FL,2018-02-11,148900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476496058,Black,Black/Platinum Gray,Auto,,Certified 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476496058&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"- Options: ELECTRIC SLIDE/TILT SUNROOF, HEATED SEATS, DOOR ENTRY GUARDS IN STAINLESS STEEL, PORSCHE CREST EMBOSSED ON HEAD RESTRAINTS, LIGHT DESIGN PACKAGE, HIGH-END INFOTAINMENT PACKAGE, POWER STEERING PLUS, TWO-TONE LEATHER INTERIOR, PREMIUM PLUS PACKAGE, ELECTRIC FOLDING EXTERIOR MIRRORS, JET BLACK METALLIC, BLACK/PLATINUM GRAY, BI-COLOR LEATHER SEAT TRIM",0,2018-02-11,,4WD
WP0BB2A94HS136515,Porsche,911,Targa 4S,911 Targa 4S,2017,3412,Saint Petersburg,FL,2018-02-11,148891,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=473893909,Red,Black,Auto,,Certified 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=473893909&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Looking for a clean, well-cared for 2017 Porsche 911? This is it. Your buying risks are reduced thanks to a CARFAX BuyBack Guarantee. Put performance, safety, beauty, sophistication and all the right amenities into a car, and here it is! Now you can own luxury without the luxury price tag! This Porsche 911 Targa 4S comes equipped with all wheel drive, which means no limitations as to how or where you can drive. Different terrains and varying weather conditions will have little effect as to how this vehicle performs. You can finally stop searching... You've found the one you've been looking for.",0,2018-02-11,,2WD
WP0AD2A95GS166532,Porsche,911,Turbo Coupe,911 Turbo Coupe,2016,9506,Phoenix,AZ,2018-02-11,148900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=475763957,Orange,Black,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475763957&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Certified! This one is loaded throughout. Premium package plus, sport chrono package, electric slide/tilt sunroof in glass, front seat heating, LED headlights with PDLS plus, power folding side mirrors, interior package painted. Deviated stitching throughout including seat stitching, dashboard stitching, upper door panel stitching, rear side panel stitching, center door panel stitching, and armrest stitching. Center console trim in leather, steering column casing in leather, Porsche crest on headrests, inner door sill guards in leather, and much more.",0,2018-02-11,,4WD
WP0CD2A93FS178251,Porsche,911,4 Cabriolet,911 4 Cabriolet,2015,26645,Santa Clara,CA,2018-02-11,148988,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476060072,Red,Other,Auto,,Certified 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476060072&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"VERY RARE, 911 TURBO S CABRIOLET",0,2018-02-11,,4WD
WP0AD2A93FS160257,Porsche,911,Turbo S,911 Turbo S,2015,10791,West Palm Beach,FL,2018-02-11,148990,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=476040140&make=POR&dealer_id=555812&VIN=104|71|-1|63|-127|-7|124|-28|-19|-21|-110|-54|-63|-97|116|88|-50|0|-98|4|3|-35|-83|105|&partner=ATD_W,White,Garnet Red,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476040140&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"This 2015 Porsche 911 Turbo S is featured in Carrara White Metallic over a Garnet Red Leather interior. Options: Light Design Package, Electric Slide / Tilt Glass Sunroof, White Sport Chrono Dial Clock, Aluminum Pedals and Footrest, Premium Plus Package, Painted Side Skirts, Black Wheels, White Instrument Dials, Carbon Fiber Gear Selector, Porsche Crest on Headrest, Color-Matched Headlight Cleaning System, Illuminated Carbon Fiber Door Sills, and Clear Glass Taillights. Standard features include: 3.8L 6-cylinder 430hp Engine, 7-Speed PDK Transmission, Bi-Xenon Headlights, Dual Climate Control, Navigation with Voice Control, Bluetooth, and much more. Call or visit our landmark location known for exclusive luxury & exotic automobiles today 866-296-7709.",0,2018-02-11,,4WD
WP0AC2A92FS183130,Porsche,911,GT3,911 GT3,2015,3210,Atlanta,GA,2018-02-11,149000,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=472842172&experianPS=true&TRANS=A&SID=ATCSbh85pzcwVbkMgh,White,Black,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=472842172&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Loaded with almost all options and upgrades. Carbon fiber interior, leather with contrasting stiching, 18 way sport heated seats,Factory GPS system, Satellite radio, LED adaptive headlights, Center lock wheels, Carbon brakes, Power front axle lift,  Invisable bra over entire front end and lower doors and rockers, Custon cloth car cover,  All scheduled maintenance, All records, Always garaged, Still under factory warranty, additional 11 years internal engine warranty,  Never driver in rain or on  wet roads, Never tracked, This car is absolutely PRISTINE! Title in hand and ready for new owner.",0,2018-02-11,,2WD
WP0AC2A93ES183619,Porsche,911,GT3 Coupe,911 GT3 Coupe,2014,4013,Pompano Beach,FL,2018-02-11,149900,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=462124501&make=POR&dealer_id=57876696&VIN=58|-24|124|123|-47|114|-54|-38|-68|29|1|9|122|-84|-30|-23|-114|24|105|-107|-41|-60|102|48|&partner=ATD_W,White,Black/Red,Auto,,Used 2014 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=462124501&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"- Options: PASSENGER FOOTWELL LUGGAGE NET, PREPARATION FOR MOBILE PHONE, SAT RADIO RECEIVER XM, FIRE EXTINGUISHER, PORSCHE COMMUNICATION MANAGEMENT (PCM), HEATED SEATS, SOUND PACKAGE PLUS, LED HEADLIGHTS W/PORSCHE DYNAMIC LIGHT SYSTEM, 90L FUEL TANK, SMOKER PACKAGE, SPORT CHRONO PACKAGE PLUS, FUEL TANK CAP IN ALUMINUM LOOK, PORSCHE CERAMIC COMPOSITE BRAKES (PCCB), FRONT AXLE LIFTING SYSTEM, FLOOR MATS, WHITE, BLACK/RED, FULL LEATHER SEAT TRIM, 18-WAY ADAPTIVE SPORT SEATS PLUS, Door-Sill Guards in Stainless Steel, Illuminated",0,2018-02-11,,2WD
WP0BB2A96HS136970,Porsche,911,Targa 4 GTS,911 Targa 4 GTS,2017,755,Springfield,IL,2018-02-11,149900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=477266920,Blue,Agate Grey,Auto,,Certified 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477266920&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"This beautiful 2017 Porsche 911 Targa 4 GTS is in showroom condition with only 755 miles plus Porsche Certified Pre-Owned Warranty until 6/13/2023 or 100,000 miles. Factory options include Premium Package Plus with 14-Way Power Sport Seats, Bose Surround Sound, Rear Axle Steering, Lane Change Assist and much more. Contact a Porsche Sales specialist today to take advantage of this beautiful example by calling 877-362-9715. Isringhausen Imports is Central Illinois' premier new car, used car and certified pre-owned (CPO) dealership for quality BMW, Porsche, Volvo and Mercedes-Benz vehicles. At Isringhausen Imports, we have become a leader in the industry by working each day towards the greater good of our customers, our fellow employees, and our community.",0,2018-02-11,,2WD
WP0AC29967S792422,Porsche,911,GT3 Coupe,911 GT3 Coupe,2007,22798,North Miami Beach,FL,2018-02-11,149950,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=432161463&make=POR&dealer_id=1061433&VIN=28|50|66|-51|113|-45|-105|-35|-26|125|-76|45|-57|-40|56|103|-104|-72|114|33|56|-91|25|-40|&partner=ATD_W,Black,Black,Manual,,Used 2007 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=432161463&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,,0,2018-02-11,,2WD
WP0AD2A9XHS166625,Porsche,911,Turbo Coupe,911 Turbo Coupe,2017,12167,Long Beach,CA,2018-02-11,149988,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=466833637,White,Black,Auto,,Certified 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=466833637&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Turbo Coupe w/ Factory Unlimited Mile Warranty!! 39 month lease@5k miles per year with $4,695 cap reduction for $2299 plus tax (selling price of $149,988) plus 1st pmt,tax,title,acq fee,etc. On Approved Credit. All Wheel Drive Safety and Performance, Porsche Doppelkupplung (PDK), **BLUETOOTH, Heated and Ventilated Seats (front), Lane Change Assist, Front axle lift system, Heated Multifunction Steering Wheel, Rear Model Designation Painted, Luggage net in passenger footwell, Porsche Entry & Drive, Light Design Package, Electric Slide/Tilt Sunroof in Glass, Light Design Package, Electric Slide/Tilt Sunroof in Glass, Power Steering Plus, LED Headlights in Black incl. Porsche Dynamic Light System Plus (PDLS Plus), Sport Chrono Clock Dial in White, Porsche Crest on headrests, Door-Sill Guards in Stainless Steel, Illuminated, Rear View Camera and Navigation System. Porsche CPO warranty until 10/17/2022 and Unlimited Miles.",0,2018-02-11,,4WD
WP0CD2A95FS178218,Porsche,911,4 Cabriolet,911 4 Cabriolet,2015,14679,Warwick,RI,2018-02-11,149990,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=468918980,,Black/Carrera Red,Auto,,Certified 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=468918980&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Burmester High-End Surround Sound System, Heated Steering Wheel, Model Designation on Doors in Black.",0,2018-02-11,,4WD
WP0AF2A70HL150856,Porsche,PANAMERA,Turbo,PANAMERA Turbo,2017,1624,Warwick,RI,2018-02-11,149990,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=474242454&make=POR&dealer_id=56733356&VIN=16|-33|-19|-127|-65|-75|95|-110|45|72|71|15|-99|87|98|90|-12|63|-74|-86|-114|-62|84|-22|&partner=ATD_W,Blue,Black,Auto,,Used 2017 Porsche Panamera,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=474242454&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=PANAMERA,,"$173,075 Original MSRP!!! Adaptive Cruise Control w/Porsche Active Safe.",0,2018-02-11,,4WD
WP0CB2A94JS147072,Porsche,911,Carrera 4 GTS Cabriolet,911 Carrera 4 GTS Cabriolet,2018,2291,CORAL GABLES,FL,2018-02-11,149900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476999433,,Bordeaux Red,Auto,,Certified 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476999433&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,*2018 911 C4 GTS Cabriolet. White/Black & Red Interior. .* Porsche Certified Pre-Owned Warranty Will Cover Vehicle For 6 Years Or Unlimited Miles Of Original In Service Date. Carfax Available. Call 305-476-3050 Or Email wpena@thecollection.com To Speak with CPO Sales Manager William Pena for More Information. The Collection Is Not Responsible For Typographical Errors.,0,2018-02-11,,
WP0AF2A75HL150402,Porsche,PANAMERA,Turbo,PANAMERA Turbo,2017,2798,DAVIE,FL,2018-02-11,149990,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=471807005&make=POR&dealer_id=70412161&VIN=16|-33|-19|-127|-65|-75|95|-110|18|-99|-42|41|28|103|104|46|-102|35|-32|61|-70|107|1|73|&partner=ATD_W,Blue,Black,Auto,,Used 2017 Porsche Panamera,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=471807005&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=PANAMERA,,Color & Equipment,0,2018-02-11,,4WD
WP0AD2A95HS166144,Porsche,911,Turbo,911 Turbo,2017,2119,West Chester,PA,2018-02-11,149990,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=474616137&make=POR&dealer_id=66542877&VIN=104|71|-1|63|-127|-7|124|-28|-28|12|-124|22|105|5|30|-92|74|-7|-32|87|30|-99|-51|-38|&partner=ATD_W,Gray,Black/Bordeaux Red,Auto,,Used 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=474616137&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"The 991.2 generation of the 911 was monumental, as it introduced turbocharging into the entire range - not just the Turbo or GT2 models. This led to better efficiency and power throughout the lineup, but a very distinct new sound unlike the wail of a naturally-aspirated flat-six. But changes were few to the top-tier Turbo model, and it certainly made the transition to the 991.2 generation seamlessly. Its looks show minor refreshment, but the little things add up to a much more attractive overall package for the 911. Inside, Porsche's new infotainment system is added and a new steering wheel with selectable driving modes comes over from the 918 Spyder hypercar. The 3.8-liter engine gets a modest bump to 540 horsepower, and the all-wheel drive grip delivers 60 mph in just under 3 seconds. McLaren Philadelphia is pleased to offer you this 911 Turbo with 2,119 miles. Our team strives to make each experience here at McLaren Philadelphia the best possible, so here are a few key components of this vehicle. This 911 is covered in Agate Gray Metallic exterior paint with Black/Bordeaux Red interior. Porsche equipped this 911 with many options including: Heated Multifunction Steering Wheel, 18-Way Adaptive Sport Seats, Burmester High-End Surround Sound System, Electric Slide/Tilt Sunroof in Glass, Front Seat Heating, Front Seat Ventilation, Illuminated Door-Sill Guards in Stainless Steel, Lane Change Assist, Memory Package, Seat Belts in Bordeaux Red and much more for an MSRP of $174,340. As with all the rare and exotic sports cars sold here at McLaren Philadelphia, this vehicle has passed through our own strenuous 100-point inspection. Accompanying this vehicle is Owner's Manual, Spare Key, Car Cover, and Battery Tender. This vehicle is being sold with the Balance of Factory Warranty until 7/23/2020 or 50,000 miles whichever occurs first. Please contact us regarding financing, leasing or warranty options. ** 144 month financing available with 20% down, subject to Tier 1 cred>",0,2018-02-11,,4WD
WP0BB2A99HS136798,Porsche,911,Targa 4S,911 Targa 4S,2017,51,Long Beach,CA,2018-02-11,149990,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=455712593&make=POR&dealer_id=578780&VIN=-84|81|-125|39|65|-9|116|29|-70|-95|-50|44|-42|-32|-36|-16|-31|-117|-65|-11|-72|104|-103|29|&partner=ATD_W,,Black,Auto,,Used 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=455712593&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D675%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=675&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Targa 4S AWD 7-Speed Porsche Doppelkupplung (PDK) Turbocharged 420hp All Wheel Drive Safety and Performance, SiriusXM Radio w/ free 3 month subscription, Porsche Doppelkupplung (PDK), **BLUETOOTH, Bose Surround Sound System, PORSCHE Logo and Model Designation Painted, Wheels Painted in High Gloss Black, Auto-Dimming Mirrors, Front Seat Heating, Front Seat Ventilation, GT Sport Steering Wheel, LED Headlights w/Porsche Dynamic Light System Plus, Light Design Package, Navigation System, Porsche Entry & Drive, Premium Package Plus w/Adaptive Sport Seats Plus, Rear Axle Steering, Sport Chrono Package, Sport Package, SportDesign Side Mirrors, Sports Exhaust System.",0,2018-02-11,,2WD
